start_time,cpu,memory,hour,day_of_week,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos
2019-05-01 03:05:00,0.002321683477797547,0.00043084630218918495,3,2,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434
2019-05-01 03:10:00,0.0023207250579902676,0.0005014638951267553,3,2,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434
2019-05-01 03:15:00,0.004786973865929436,0.0008533084878006144,3,2,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434
2019-05-01 03:20:00,0.003431918113226129,0.0006513126460054034,3,2,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434
2019-05-01 03:25:00,0.004942293831774046,0.0010855737893475696,3,2,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434
2019-05-01 03:30:00,0.004770979392216109,0.000818395039861143,3,2,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434
2019-05-01 03:35:00,0.005603973339154839,0.0009770094167796896,3,2,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434
2019-05-01 03:40:00,0.005420551106673117,0.0011506408686126678,3,2,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434
2019-05-01 03:45:00,0.00544422944999259,0.0011272298771953715,3,2,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434
2019-05-01 03:50:00,0.004739114946249422,0.0010363205520468998,3,2,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434
2019-05-01 03:55:00,0.00220660030313391,0.0004802743604661909,3,2,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434
2019-05-01 04:00:00,0.0050830718688569905,0.0009972498711725798,4,2,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
